stream,filename,size_bytes,closed_name
CH06,CH06_2026-06-28_01-16-25.mp4,10598396,NO
CH06,CH06_2026-06-28_01-18-27_to_02-00-00.mp4,1056627529,yes
CH06,CH06_2026-06-28_02-00-00_to_03-01-14.mp4,1525684938,yes
CH06,CH06_2026-06-28_03-01-14_to_04-00-01.mp4,1494682425,yes
CH06,CH06_2026-06-28_04-00-01_to_05-00-00.mp4,1525198158,yes
CH06,CH06_2026-06-28_05-00-00_to_06-00-00.mp4,1525225064,yes
CH06,CH06_2026-06-28_06-00-00_to_07-00-00.mp4,1525090539,yes
CH06,CH06_2026-06-28_07-00-00_to_08-00-00.mp4,1525131196,yes
CH06,CH06_2026-06-28_08-00-00_to_09-00-01.mp4,1526009748,yes
CH06,CH06_2026-06-28_09-00-01_to_10-00-01.mp4,1525220019,yes
CH06,CH06_2026-06-28_10-00-01_to_11-00-01.mp4,1525166517,yes
CH06,CH06_2026-06-28_11-00-01_to_12-00-01.mp4,1525173625,yes
CH06,CH06_2026-06-28_12-00-01_to_13-00-01.mp4,1525267000,yes
CH06,CH06_2026-06-28_13-00-01_to_14-00-00.mp4,1524257210,yes
CH06,CH06_2026-06-28_14-00-00_to_15-00-00.mp4,1525373419,yes
CH06,CH06_2026-06-28_15-00-00_to_16-00-01.mp4,1525884139,yes
CH06,CH06_2026-06-28_16-00-01_to_17-00-01.mp4,1525121422,yes
CH06,CH06_2026-06-28_17-00-01_to_18-00-00.mp4,1525234552,yes
CH06,CH06_2026-06-28_18-00-00_to_19-00-00.mp4,1525093735,yes
CH06,CH06_2026-06-28_19-00-00_to_20-00-01.mp4,1527665856,yes
CH06,CH06_2026-06-28_20-00-01_to_21-00-01.mp4,1526096129,yes
CH06,CH06_2026-06-28_21-00-01_to_22-00-01.mp4,1527425627,yes
CH06,CH06_2026-06-28_22-00-01_to_23-00-01.mp4,1526303491,yes
CH06,CH06_2026-06-28_23-00-01_to_00-00-01.mp4,1525834573,yes
CH06,CH06_2026-06-29_00-00-01_to_01-00-01.mp4,1526900480,yes
CH06,CH06_2026-06-29_01-00-01_to_02-00-01.mp4,1525191006,yes
CH06,CH06_2026-06-29_02-00-01_to_03-00-01.mp4,1525172805,yes
CH06,CH06_2026-06-29_03-00-01_to_04-00-00.mp4,1525181928,yes
CH06,CH06_2026-06-29_04-00-00_to_05-00-00.mp4,1525166784,yes
CH06,CH06_2026-06-29_05-00-00_to_06-00-01.mp4,1526504580,yes
CH06,CH06_2026-06-29_06-00-01_to_07-00-01.mp4,1527290805,yes
CH06,CH06_2026-06-29_07-00-01_to_08-00-00.mp4,1524946276,yes
CH06,CH06_2026-06-29_08-00-00_to_09-00-02.mp4,1527683755,yes
CH06,CH06_2026-06-29_09-00-02_to_10-00-01.mp4,1525910762,yes
CH06,CH06_2026-06-29_10-00-01_to_11-00-01.mp4,1527512121,yes
CH06,CH06_2026-06-29_11-00-01_to_12-00-01.mp4,1525170687,yes
CH06,CH06_2026-06-29_12-00-01_to_13-00-00.mp4,1515399192,yes
CH06,CH06_2026-06-29_13-00-00_to_13-17-22.mp4,438042115,yes
CH06,CH06_2026-06-29_13-17-22_to_14-00-00.mp4,1085077507,yes
CH06,CH06_2026-06-29_14-00-00_to_15-00-00.mp4,1525083806,yes
CH06,CH06_2026-06-29_14-39-02_to_14-59-57.mp4,534253601,yes
CH06,CH06_2026-06-29_14-59-56_to_15-35-19.mp4,902069143,yes
CH06,CH06_2026-06-29_15-00-00.mp4,17563804,NO
CH06,CH06_2026-06-29_15-35-20_to_15-59-57.mp4,628445710,yes
CH06,CH06_2026-06-29_15-59-58_to_16-19-59.mp4,511485200,yes
CH06,CH06_2026-06-29_17-46-31_to_18-00-01.mp4,344030959,yes
CH06,CH06_2026-06-29_18-00-01_to_19-00-01.mp4,1525030411,yes
CH06,CH06_2026-06-29_19-00-01_to_20-00-00.mp4,1525188988,yes
CH06,CH06_2026-06-29_20-00-00_to_21-00-01.mp4,1530106231,yes
CH06,CH06_2026-06-29_21-00-01_to_22-00-01.mp4,1525656374,yes
CH06,CH06_2026-06-29_22-00-01_to_23-00-00.mp4,1525108648,yes
CH06,CH06_2026-06-29_23-00-00_to_00-00-00.mp4,1525176175,yes
CH06,CH06_2026-06-30_00-00-00_to_01-00-01.mp4,1526533895,yes
CH06,CH06_2026-06-30_01-00-01_to_02-00-01.mp4,1525177346,yes
CH06,CH06_2026-06-30_02-00-01_to_03-00-01.mp4,1525822964,yes
CH06,CH06_2026-06-30_03-00-01_to_04-00-01.mp4,1525182560,yes
CH06,CH06_2026-06-30_04-00-01_to_05-00-01.mp4,1525184095,yes
CH06,CH06_2026-06-30_05-00-01_to_06-00-00.mp4,1525130102,yes
CH06,CH06_2026-06-30_06-00-00_to_07-00-01.mp4,1526806052,yes
CH06,CH06_2026-06-30_07-00-01_to_08-00-01.mp4,1525106329,yes
CH06,CH06_2026-06-30_08-00-01_to_09-00-01.mp4,1525547292,yes
CH06,CH06_2026-06-30_09-00-01_to_10-00-01.mp4,1494020552,yes
CH06,CH06_2026-06-30_10-00-01_to_11-00-01.mp4,1525428777,yes
CH06,CH06_2026-06-30_11-00-01_to_12-00-01.mp4,1525443953,yes
CH06,CH06_2026-06-30_12-00-01_to_13-00-00.mp4,1525444994,yes
CH06,CH06_2026-06-30_13-00-00_to_14-00-01.mp4,1527587788,yes
CH06,CH06_2026-06-30_14-00-01_to_15-00-01.mp4,1526294293,yes
CH06,CH06_2026-06-30_15-00-01_to_16-00-01.mp4,1527186094,yes
CH06,CH06_2026-06-30_16-00-01_to_17-00-00.mp4,1526871848,yes
CH06,CH06_2026-06-30_17-00-00_to_18-00-01.mp4,1526123393,yes
CH06,CH06_2026-06-30_18-00-01_to_19-00-00.mp4,1524987327,yes
CH06,CH06_2026-06-30_19-00-00_to_20-00-00.mp4,1521688096,yes
CH06,CH06_2026-06-30_20-00-00_to_21-00-00.mp4,1526621306,yes
CH06,CH06_2026-06-30_21-00-00_to_22-00-00.mp4,1526287980,yes
CH06,CH06_2026-06-30_22-00-00_to_23-00-01.mp4,1526041270,yes
CH06,CH06_2026-06-30_23-00-01_to_00-00-01.mp4,1525182055,yes
CH06,CH06_2026-07-01_00-00-01_to_01-00-01.mp4,1525178259,yes
CH06,CH06_2026-07-01_01-00-01_to_02-00-01.mp4,1525184719,yes
CH06,CH06_2026-07-01_02-00-01_to_03-00-01.mp4,1525183677,yes
CH06,CH06_2026-07-01_03-00-01_to_04-00-00.mp4,1525218683,yes
CH06,CH06_2026-07-01_04-00-00_to_05-00-00.mp4,1525146998,yes
CH06,CH06_2026-07-01_05-00-00_to_06-00-00.mp4,1525156513,yes
CH06,CH06_2026-07-01_06-00-00_to_07-00-00.mp4,1525117686,yes
CH06,CH06_2026-07-01_07-00-00_to_08-00-01.mp4,1527148188,yes
CH06,CH06_2026-07-01_08-00-01_to_09-00-01.mp4,1525201432,yes
CH06,CH06_2026-07-01_09-00-01_to_10-00-00.mp4,1524309443,yes
CH06,CH06_2026-07-01_10-00-00_to_11-00-01.mp4,1526697204,yes
CH06,CH06_2026-07-01_11-00-01_to_12-00-01.mp4,1525785540,yes
CH06,CH06_2026-07-01_12-00-01_to_13-00-00.mp4,1525550489,yes
CH06,CH06_2026-07-01_13-00-00_to_14-00-00.mp4,1525035054,yes
CH06,CH06_2026-07-01_14-00-00_to_15-00-00.mp4,1516958951,yes
CH06,CH06_2026-07-01_15-00-00_to_16-00-00.mp4,1520858972,yes
CH06,CH06_2026-07-01_16-00-00_to_17-00-00.mp4,1525359226,yes
CH06,CH06_2026-07-01_17-00-00_to_18-00-01.mp4,1526080540,yes
CH06,CH06_2026-07-01_18-00-01_to_19-00-01.mp4,1525035772,yes
CH06,CH06_2026-07-01_19-00-01_to_20-00-01.mp4,1525542591,yes
CH06,CH06_2026-07-01_20-00-01_to_21-00-01.mp4,1525457319,yes
CH06,CH06_2026-07-01_21-00-01_to_22-00-00.mp4,1525735432,yes
CH06,CH06_2026-07-01_22-00-00_to_23-00-01.mp4,1525847464,yes
CH06,CH06_2026-07-01_23-00-01_to_00-00-01.mp4,1525181555,yes
CH06,CH06_2026-07-02_00-00-01_to_01-00-00.mp4,1524937450,yes
CH06,CH06_2026-07-02_01-00-00_to_02-00-00.mp4,1525151404,yes
CH06,CH06_2026-07-02_02-00-00_to_03-00-00.mp4,1525243455,yes
CH06,CH06_2026-07-02_03-00-00_to_04-00-00.mp4,1525157928,yes
CH06,CH06_2026-07-02_04-00-00_to_05-00-00.mp4,1525179537,yes
CH06,CH06_2026-07-02_05-00-00_to_06-00-01.mp4,1525988537,yes
CH06,CH06_2026-07-02_06-00-01_to_07-00-01.mp4,1525152703,yes
CH06,CH06_2026-07-02_07-00-01_to_08-00-00.mp4,1525193288,yes
CH06,CH06_2026-07-02_08-00-00_to_08-35-06.mp4,738198749,yes
CH06,CH06_2026-07-02_08-35-06_to_08-41-14.mp4,5505052,yes
CH06,CH06_2026-07-02_08-41-14_to_08-48-54.mp4,11796508,yes
CH06,CH06_2026-07-02_08-48-54_to_08-56-00.mp4,10223644,yes
CH06,CH06_2026-07-02_08-56-00_to_09-02-35.mp4,8388636,yes
CH06,CH06_2026-07-02_09-02-35_to_09-07-59.mp4,6815772,yes
CH06,CH06_2026-07-02_09-07-59_to_09-14-09.mp4,6291484,yes
CH06,CH06_2026-07-02_09-14-09_to_10-00-01.mp4,1134512313,yes
CH06,CH06_2026-07-02_10-00-01_to_10-06-34.mp4,20971548,yes
CH06,CH06_2026-07-02_10-06-34_to_10-12-58.mp4,13107228,yes
CH06,CH06_2026-07-02_10-12-58_to_11-00-00.mp4,1196370859,yes
CH06,CH06_2026-07-02_11-00-00_to_12-00-01.mp4,1526279671,yes
CH06,CH06_2026-07-02_12-00-01_to_13-00-01.mp4,1525540813,yes
CH06,CH06_2026-07-02_13-00-01_to_14-00-01.mp4,1526247209,yes
CH06,CH06_2026-07-02_14-00-01_to_15-00-01.mp4,1525621283,yes
CH06,CH06_2026-07-02_15-00-01_to_16-00-01.mp4,1525438856,yes
CH06,CH06_2026-07-02_16-00-01_to_17-00-00.mp4,1525059351,yes
CH06,CH06_2026-07-02_17-00-00_to_18-00-00.mp4,1525162201,yes
CH06,CH06_2026-07-02_18-00-00_to_19-00-00.mp4,1525214713,yes
CH06,CH06_2026-07-02_19-00-00_to_20-00-00.mp4,1525094114,yes
CH06,CH06_2026-07-02_20-00-00_to_21-00-00.mp4,1525925452,yes
CH06,CH06_2026-07-02_21-00-00_to_22-00-00.mp4,1526423785,yes
CH06,CH06_2026-07-02_22-00-00_to_23-00-00.mp4,1525180683,yes
CH06,CH06_2026-07-02_23-00-00_to_00-02-37.mp4,1469190719,yes
CH06,CH06_2026-07-03_00-02-37_to_00-12-14.mp4,9283960,yes
CH06,CH06_2026-07-03_00-12-14_to_01-00-01.mp4,1215066691,yes
CH06,CH06_2026-07-03_01-00-01_to_02-00-01.mp4,1525190053,yes
CH06,CH06_2026-07-03_02-00-01_to_03-00-01.mp4,1525209422,yes
CH06,CH06_2026-07-03_03-00-01_to_04-00-01.mp4,1525171945,yes
CH06,CH06_2026-07-03_04-00-01_to_05-00-00.mp4,1525169433,yes
CH06,CH06_2026-07-03_05-00-00_to_06-00-00.mp4,1525151834,yes
CH06,CH06_2026-07-03_06-00-00_to_07-00-00.mp4,1525265789,yes
CH06,CH06_2026-07-03_07-00-00_to_08-00-01.mp4,1525920378,yes
CH06,CH06_2026-07-03_08-00-01_to_09-00-01.mp4,1525266418,yes
CH06,CH06_2026-07-03_09-00-01_to_10-00-01.mp4,1525901011,yes
CH06,CH06_2026-07-03_10-00-01_to_11-00-01.mp4,1525334980,yes
CH06,CH06_2026-07-03_11-00-01_to_12-00-00.mp4,1526053125,yes
CH06,CH06_2026-07-03_12-00-00_to_13-00-00.mp4,1525758608,yes
CH06,CH06_2026-07-03_13-00-00_to_14-16-53.mp4,1380800697,yes
CH06,CH06_2026-07-03_14-16-53_to_14-31-23.mp4,1786855,yes
CH06,CH06_2026-07-03_14-31-23_to_15-00-00.mp4,728137515,yes
CH06,CH06_2026-07-03_15-00-00_to_16-00-01.mp4,1526174665,yes
CH06,CH06_2026-07-03_16-00-01_to_17-00-01.mp4,1525275551,yes
CH06,CH06_2026-07-03_17-00-01_to_18-00-00.mp4,1523640136,yes
CH06,CH06_2026-07-03_18-00-00_to_19-00-00.mp4,1526235158,yes
CH06,CH06_2026-07-03_19-00-00_to_20-00-00.mp4,1525000390,yes
CH06,CH06_2026-07-03_20-00-00_to_21-00-00.mp4,1526115531,yes
CH06,CH06_2026-07-03_21-00-00_to_22-00-00.mp4,1525188195,yes
CH06,CH06_2026-07-03_22-00-00_to_23-00-00.mp4,1525120011,yes
CH06,CH06_2026-07-03_23-00-00_to_00-00-00.mp4,1525165918,yes
CH06,CH06_2026-07-04_00-00-00_to_01-00-01.mp4,1526049531,yes
CH06,CH06_2026-07-04_01-00-01_to_02-00-01.mp4,1525183747,yes
CH06,CH06_2026-07-04_02-00-01_to_03-00-01.mp4,1525197052,yes
CH06,CH06_2026-07-04_03-00-01_to_04-00-01.mp4,1525162474,yes
CH06,CH06_2026-07-04_04-00-01_to_05-00-00.mp4,1525186818,yes
CH06,CH06_2026-07-04_05-00-00_to_06-00-00.mp4,1525152245,yes
CH06,CH06_2026-07-04_06-00-00_to_07-00-00.mp4,1525240410,yes
CH06,CH06_2026-07-04_07-00-00_to_08-00-00.mp4,1525279149,yes
CH06,CH06_2026-07-04_08-00-00_to_09-00-02.mp4,1526206698,yes
CH06,CH06_2026-07-04_09-00-02_to_10-00-01.mp4,1525322943,yes
CH06,CH06_2026-07-04_10-00-01_to_11-00-01.mp4,1526095537,yes
CH06,CH06_2026-07-04_11-00-01_to_12-00-01.mp4,1525627409,yes
CH06,CH06_2026-07-04_12-00-01_to_13-00-01.mp4,1525393817,yes
CH06,CH06_2026-07-04_13-00-01_to_14-00-00.mp4,1524813146,yes
CH06,CH06_2026-07-04_14-00-00_to_15-00-00.mp4,1525188882,yes
CH06,CH06_2026-07-04_15-00-00_to_16-00-00.mp4,1525724833,yes
CH06,CH06_2026-07-04_16-00-00_to_17-00-01.mp4,1526135090,yes
CH06,CH06_2026-07-04_17-00-01_to_18-00-00.mp4,1525107769,yes
CH06,CH06_2026-07-04_18-00-00_to_19-00-01.mp4,1526370679,yes
CH06,CH06_2026-07-04_19-00-01_to_20-00-01.mp4,1525155268,yes
CH06,CH06_2026-07-04_20-00-01_to_21-00-01.mp4,1525260222,yes
CH06,CH06_2026-07-04_21-00-01_to_22-00-00.mp4,1524911142,yes
CH06,CH06_2026-07-04_22-00-00_to_23-00-00.mp4,1525114840,yes
CH06,CH06_2026-07-04_23-00-00_to_00-00-01.mp4,1526036573,yes
CH06,CH06_2026-07-05_00-00-01_to_01-00-01.mp4,1525187248,yes
CH06,CH06_2026-07-05_01-00-01_to_02-00-01.mp4,1525194621,yes
CH06,CH06_2026-07-05_02-00-01_to_03-00-01.mp4,1525170444,yes
CH06,CH06_2026-07-05_03-00-01_to_04-00-01.mp4,1525193329,yes
CH06,CH06_2026-07-05_04-00-01_to_05-00-00.mp4,1525203638,yes
CH06,CH06_2026-07-05_05-00-00_to_06-00-00.mp4,1525284173,yes
CH06,CH06_2026-07-05_06-00-00_to_07-00-00.mp4,1525169815,yes
CH06,CH06_2026-07-05_07-00-00_to_08-00-00.mp4,1525078797,yes
CH06,CH06_2026-07-05_08-00-00_to_09-00-00.mp4,1525259533,yes
CH06,CH06_2026-07-05_09-00-00_to_10-00-00.mp4,1526938882,yes
CH06,CH06_2026-07-05_10-00-00_to_11-00-00.mp4,1525474876,yes
CH06,CH06_2026-07-05_11-00-00_to_12-00-00.mp4,1525312234,yes
CH06,CH06_2026-07-05_12-00-00_to_12-06-59.mp4,8912924,yes
CH06,CH06_2026-07-05_12-06-59_to_12-13-03.mp4,2883612,yes
CH06,CH06_2026-07-05_12-13-03_to_12-18-31.mp4,16253474,yes
CH06,CH06_2026-07-05_12-18-31_to_13-00-00.mp4,842531774,yes
CH06,CH06_2026-07-05_13-00-00_to_14-05-04.mp4,1525160721,yes
CH06,CH06_2026-07-05_14-05-04_to_15-00-01.mp4,1397178743,yes
CH06,CH06_2026-07-05_15-00-01_to_16-00-01.mp4,1525761783,yes
CH06,CH06_2026-07-05_16-00-01_to_16-05-44.mp4,16252956,yes
CH06,CH06_2026-07-05_16-05-44_to_16-12-52.mp4,8126492,yes
CH06,CH06_2026-07-05_16-12-52_to_17-00-00.mp4,1196699134,yes
CH06,CH06_2026-07-05_17-00-00_to_18-00-01.mp4,1527529986,yes
CH06,CH06_2026-07-05_18-00-01_to_19-00-01.mp4,1527221700,yes
CH06,CH06_2026-07-05_19-00-01_to_20-00-01.mp4,1525184665,yes
CH06,CH06_2026-07-05_20-00-01_to_21-00-00.mp4,1525207978,yes
CH06,CH06_2026-07-05_21-00-00_to_22-00-00.mp4,1525168991,yes
CH06,CH06_2026-07-05_22-00-00_to_23-00-00.mp4,1525188618,yes
CH06,CH06_2026-07-05_23-00-00_to_00-00-00.mp4,1525186058,yes
CH06,CH06_2026-07-06_00-00-00_to_01-00-01.mp4,1526032184,yes
CH06,CH06_2026-07-06_01-00-01_to_02-00-01.mp4,1525232168,yes
CH06,CH06_2026-07-06_02-00-01_to_03-00-01.mp4,1525167505,yes
CH06,CH06_2026-07-06_03-00-01_to_04-00-01.mp4,1525178784,yes
CH06,CH06_2026-07-06_04-00-01_to_05-00-00.mp4,1525194624,yes
CH06,CH06_2026-07-06_05-00-00_to_06-00-01.mp4,1526684303,yes
CH06,CH06_2026-07-06_06-00-01_to_07-00-01.mp4,1525241509,yes
CH06,CH06_2026-07-06_07-00-01_to_08-00-00.mp4,1525085765,yes
CH06,CH06_2026-07-06_08-00-00_to_09-00-00.mp4,1525383216,yes
CH06,CH06_2026-07-06_09-00-00_to_10-00-00.mp4,1525391746,yes
CH06,CH06_2026-07-06_10-00-00_to_11-00-00.mp4,1525339978,yes
CH06,CH06_2026-07-06_11-00-00_to_12-00-01.mp4,1526152941,yes
CH06,CH06_2026-07-06_12-00-01_to_13-00-01.mp4,1525397601,yes
CH06,CH06_2026-07-06_13-00-01_to_14-00-01.mp4,1524432264,yes
CH06,CH06_2026-07-06_14-00-01_to_15-00-01.mp4,1525684889,yes
CH06,CH06_2026-07-06_15-00-01_to_16-00-01.mp4,1525170931,yes
CH06,CH06_2026-07-06_16-00-01_to_17-00-00.mp4,1525679252,yes
CH06,CH06_2026-07-06_17-00-00_to_18-00-00.mp4,1525455186,yes
CH06,CH06_2026-07-06_18-00-00_to_19-00-00.mp4,1525191803,yes
CH06,CH06_2026-07-06_19-00-00_to_20-00-00.mp4,1525280058,yes
CH06,CH06_2026-07-06_20-00-00_to_21-00-01.mp4,1525900462,yes
CH06,CH06_2026-07-06_21-00-01_to_22-00-01.mp4,1525179745,yes
CH06,CH06_2026-07-06_22-00-01_to_23-00-01.mp4,1525182762,yes
CH06,CH06_2026-07-06_23-00-01_to_00-00-01.mp4,1525188313,yes
CH06,CH06_2026-07-07_00-00-01_to_01-00-01.mp4,1525187200,yes
CH06,CH06_2026-07-07_01-00-01_to_02-00-00.mp4,1525188864,yes
CH06,CH06_2026-07-07_02-00-00_to_03-00-01.mp4,1525822344,yes
CH06,CH06_2026-07-07_03-00-01_to_04-00-00.mp4,1525141122,yes
CH06,CH06_2026-07-07_04-00-00_to_05-00-00.mp4,1525192671,yes
CH06,CH06_2026-07-07_05-00-00_to_06-00-01.mp4,1525905625,yes
CH06,CH06_2026-07-07_06-00-01_to_07-00-01.mp4,1525236723,yes
CH06,CH06_2026-07-07_07-00-01_to_08-00-00.mp4,1525593585,yes
CH06,CH06_2026-07-07_08-00-00_to_09-00-01.mp4,1525970985,yes
CH06,CH06_2026-07-07_09-00-01_to_10-00-01.mp4,1526357816,yes
CH06,CH06_2026-07-07_10-00-01_to_11-00-01.mp4,1525261969,yes
CH06,CH06_2026-07-07_11-00-01_to_12-00-01.mp4,1525196184,yes
CH06,CH06_2026-07-07_12-00-01_to_13-00-01.mp4,1525727582,yes
CH06,CH06_2026-07-07_13-00-01_to_14-00-00.mp4,1524754030,yes
CH06,CH06_2026-07-07_14-00-00_to_15-00-01.mp4,1525903994,yes
CH06,CH06_2026-07-07_15-00-01_to_16-00-01.mp4,1526773362,yes
CH06,CH06_2026-07-07_16-00-01_to_17-00-00.mp4,1526797734,yes
CH06,CH06_2026-07-07_17-00-00_to_18-00-00.mp4,1525167621,yes
CH06,CH06_2026-07-07_18-00-00_to_19-00-01.mp4,1526035456,yes
CH06,CH06_2026-07-07_19-00-01_to_20-00-01.mp4,1525106859,yes
CH06,CH06_2026-07-07_20-00-01_to_21-00-01.mp4,1525287208,yes
CH06,CH06_2026-07-07_21-00-01_to_22-00-01.mp4,1525444572,yes
CH06,CH06_2026-07-07_22-00-01_to_23-00-01.mp4,1525181195,yes
CH06,CH06_2026-07-07_23-00-01_to_00-00-00.mp4,1525712675,yes
CH06,CH06_2026-07-08_00-00-00_to_01-00-00.mp4,1525190038,yes
CH06,CH06_2026-07-08_01-00-00_to_02-00-01.mp4,1526026418,yes
CH06,CH06_2026-07-08_02-00-01_to_03-00-01.mp4,1525163365,yes
CH06,CH06_2026-07-08_03-00-01_to_04-00-01.mp4,1525184595,yes
CH06,CH06_2026-07-08_04-00-01_to_05-00-01.mp4,1525192049,yes
CH06,CH06_2026-07-08_05-00-01_to_06-00-00.mp4,1525150044,yes
CH06,CH06_2026-07-08_06-00-00_to_07-00-00.mp4,1525174144,yes
CH06,CH06_2026-07-08_07-00-00_to_08-00-00.mp4,1525212626,yes
CH06,CH06_2026-07-08_08-00-00_to_09-00-00.mp4,1525261719,yes
CH06,CH06_2026-07-08_09-00-00_to_10-00-00.mp4,1525153654,yes
CH06,CH06_2026-07-08_10-00-00_to_11-00-01.mp4,1526228262,yes
CH06,CH06_2026-07-08_11-00-01_to_12-00-01.mp4,1525205041,yes
CH06,CH06_2026-07-08_12-00-01_to_13-00-01.mp4,1525175976,yes
CH06,CH06_2026-07-08_13-00-01_to_14-00-01.mp4,1524733815,yes
CH06,CH06_2026-07-08_14-00-01_to_15-00-01.mp4,1525138665,yes
CH06,CH06_2026-07-08_15-00-01_to_16-00-01.mp4,1525530269,yes
CH06,CH06_2026-07-08_16-00-01_to_17-00-01.mp4,1525096670,yes
CH06,CH06_2026-07-08_17-00-01_to_18-00-01.mp4,1525098578,yes
CH06,CH06_2026-07-08_18-00-01_to_19-00-00.mp4,1525100426,yes
CH06,CH06_2026-07-08_19-00-00_to_20-00-00.mp4,1525240270,yes
CH06,CH06_2026-07-08_20-00-00_to_21-00-00.mp4,1525195134,yes
CH06,CH06_2026-07-08_21-00-00_to_22-00-00.mp4,1525193478,yes
CH06,CH06_2026-07-08_22-00-00_to_23-00-01.mp4,1526029024,yes
CH06,CH06_2026-07-08_23-00-01_to_00-00-01.mp4,1525194870,yes
CH06,CH06_2026-07-09_00-00-01_to_01-00-01.mp4,1525196605,yes
CH06,CH06_2026-07-09_01-00-01_to_02-00-01.mp4,1525202817,yes
CH06,CH06_2026-07-09_02-00-01_to_03-00-00.mp4,1525037895,yes
CH06,CH06_2026-07-09_03-00-00_to_04-00-01.mp4,1526048467,yes
CH06,CH06_2026-07-09_04-00-01_to_05-00-01.mp4,1525092561,yes
CH06,CH06_2026-07-09_05-00-01_to_06-00-01.mp4,1525163273,yes
CH06,CH06_2026-07-09_06-00-01_to_07-00-01.mp4,1525174143,yes
CH06,CH06_2026-07-09_07-00-01_to_08-00-00.mp4,1525149734,yes
CH06,CH06_2026-07-09_08-00-00_to_09-00-01.mp4,1525182365,yes
CH06,CH06_2026-07-09_09-00-01_to_10-00-00.mp4,1525326483,yes
CH06,CH06_2026-07-09_10-00-00_to_11-00-01.mp4,1526399171,yes
CH06,CH06_2026-07-09_11-00-01_to_12-00-01.mp4,1525277270,yes
CH06,CH06_2026-07-09_12-00-01_to_13-00-01.mp4,1525194781,yes
CH06,CH06_2026-07-09_13-00-01_to_14-00-00.mp4,1524339949,yes
CH06,CH06_2026-07-09_14-00-00_to_15-00-00.mp4,1526271994,yes
CH06,CH06_2026-07-09_15-00-00_to_16-00-00.mp4,1525653234,yes
CH06,CH06_2026-07-09_16-00-00_to_17-00-01.mp4,1526467555,yes
CH06,CH06_2026-07-09_17-00-01_to_18-00-01.mp4,1525131315,yes
CH06,CH06_2026-07-09_18-00-01_to_19-00-01.mp4,1525259315,yes
CH06,CH06_2026-07-09_19-00-01_to_20-00-01.mp4,1524861249,yes
CH06,CH06_2026-07-09_20-00-01_to_21-00-01.mp4,1525200847,yes
CH06,CH06_2026-07-09_21-00-01_to_22-00-00.mp4,1525190832,yes
CH06,CH06_2026-07-09_22-00-00_to_23-00-00.mp4,1525185352,yes
CH06,CH06_2026-07-09_23-00-00_to_00-00-00.mp4,1525090233,yes
CH06,CH06_2026-07-10_00-00-00_to_01-00-00.mp4,1525181280,yes
CH06,CH06_2026-07-10_01-00-00_to_02-00-01.mp4,1526019249,yes
CH06,CH06_2026-07-10_02-00-01_to_03-00-01.mp4,1525181667,yes
CH06,CH06_2026-07-10_03-00-01_to_04-00-01.mp4,1510426252,yes
CH06,CH06_2026-07-10_04-00-01_to_05-00-01.mp4,1525201280,yes
CH06,CH06_2026-07-10_05-00-01_to_06-00-01.mp4,1525145326,yes
CH06,CH06_2026-07-10_06-00-01_to_06-09-06.mp4,15990812,yes
CH06,CH06_2026-07-10_06-09-06_to_06-16-45.mp4,7864348,yes
CH06,CH06_2026-07-10_06-16-45_to_07-00-00.mp4,1067483034,yes
CH06,CH06_2026-07-10_07-00-00_to_08-00-00.mp4,1525578922,yes
CH06,CH06_2026-07-10_08-00-00_to_08-08-51.mp4,11010076,yes
CH06,CH06_2026-07-10_08-08-51_to_08-14-19.mp4,3407900,yes
CH06,CH06_2026-07-10_08-14-19_to_08-22-29.mp4,7340060,yes
CH06,CH06_2026-07-10_08-22-29_to_09-00-00.mp4,954768469,yes
CH06,CH06_2026-07-10_09-00-00_to_10-00-00.mp4,1525075567,yes
CH06,CH06_2026-07-10_10-00-00_to_11-00-01.mp4,1526187882,yes
CH06,CH06_2026-07-10_11-00-01_to_12-00-01.mp4,1525297482,yes
CH06,CH06_2026-07-10_12-00-01_to_13-00-01.mp4,1526082886,yes
CH06,CH06_2026-07-10_13-00-01_to_14-00-01.mp4,1524287961,yes
CH06,CH06_2026-07-10_14-00-01_to_15-00-01.mp4,1525363699,yes
CH06,CH06_2026-07-10_15-00-01_to_16-00-00.mp4,1525193372,yes
CH06,CH06_2026-07-10_16-00-00_to_17-00-00.mp4,1525321187,yes
CH06,CH06_2026-07-10_17-00-00_to_18-00-00.mp4,1525084855,yes
CH06,CH06_2026-07-10_18-00-00_to_19-00-00.mp4,1525161557,yes
CH06,CH06_2026-07-10_19-00-00_to_20-00-00.mp4,1525179718,yes
CH06,CH06_2026-07-10_20-00-00_to_21-00-01.mp4,1526027936,yes
CH06,CH06_2026-07-10_21-00-01_to_22-00-01.mp4,1525189657,yes
CH06,CH06_2026-07-10_22-00-01_to_23-00-01.mp4,1525190665,yes
CH06,CH06_2026-07-10_23-00-01_to_00-00-01.mp4,1525179994,yes
CH06,CH06_2026-07-11_00-00-01_to_01-00-00.mp4,1525184360,yes
CH06,CH06_2026-07-11_01-00-00_to_02-00-00.mp4,1525176148,yes
CH06,CH06_2026-07-11_02-00-00_to_03-00-00.mp4,1525185124,yes
CH06,CH06_2026-07-11_03-00-00_to_04-00-00.mp4,1525165930,yes
CH06,CH06_2026-07-11_04-00-00_to_05-00-02.mp4,1526032085,yes
CH06,CH06_2026-07-11_05-00-02_to_06-00-01.mp4,1525157607,yes
