cam,clock,file,station,window_start,window_end,edge,n_corners,spread,bw_IR,settled_run,method
CH01,12:26:06.0,122606_r0001.npz,T11,12:26:06,12:26:48,0,0,0,0,,located
CH01,12:26:14.2,122614_r0003.npz,T11,12:26:06,12:26:48,0,0,0,0,,located
CH01,12:26:26.0,122626_r0006.npz,T11,12:26:06,12:26:48,0,0,0,0,,located
CH01,12:26:34.0,122634_r0008.npz,T11,12:26:06,12:26:48,0,0,0,0,,located
CH01,12:26:38.1,122638_r0009.npz,T11,12:26:06,12:26:48,0,0,0,0,,located
CH01,12:26:46.0,122646_r0011.npz,T11,12:26:06,12:26:48,0,0,0,0,,located
CH01,12:27:04.0,122704_m0001.npz,T12,12:27:04,12:28:25,0,36,1,0,,manual-outline
CH01,12:27:04.0,122704_r0001.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:06.0,122706_m0002.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:06.0,122706_r0002.npz,T12,12:27:04,12:28:25,0,87,1,0,CH01-w2-r1,rect-chess
CH01,12:27:08.0,122708_r0003.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:10.0,122710_m0004.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:12.0,122712_m0005.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:12.0,122712_r0005.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:14.0,122714_r0006.npz,T12,12:27:04,12:28:25,0,87,1,0,CH01-w2-r1,rect-chess
CH01,12:27:16.0,122716_m0007.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:16.0,122716_r0007.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:18.0,122718_m0008.npz,T12,12:27:04,12:28:25,0,86,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:20.0,122720_m0009.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:20.0,122720_r0009.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:22.1,122722_m0010.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:22.1,122722_r0010.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:24.0,122724_m0011.npz,T12,12:27:04,12:28:25,0,87,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:24.0,122724_r0011.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:26.0,122726_m0012.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:26.0,122726_r0012.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:28.0,122728_m0013.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:28.0,122728_r0013.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:30.0,122730_r0014.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:32.0,122732_m0015.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:32.0,122732_r0015.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,rect-chess
CH01,12:27:34.0,122734_m0016.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r1,manual-rect-chess
CH01,12:27:40.0,122740_m0019.npz,T12,12:27:04,12:28:25,0,87,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:27:42.0,122742_m0020.npz,T12,12:27:04,12:28:25,0,87,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:27:43.0,122743_m0021.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:27:47.1,122747_r0023.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:27:49.0,122749_m0024.npz,T12,12:27:04,12:28:25,0,87,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:27:49.0,122749_r0024.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:27:51.1,122751_m0025.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:27:51.1,122751_r0025.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:27:53.0,122753_m0026.npz,T12,12:27:04,12:28:25,0,87,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:27:53.0,122753_r0026.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:27:55.0,122755_m0027.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:27:55.0,122755_r0027.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:27:57.0,122757_m0028.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:27:59.0,122759_m0029.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:27:59.0,122759_r0029.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:28:01.0,122801_m0030.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:01.0,122801_r0030.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:28:03.0,122803_m0031.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:03.0,122803_r0031.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:28:07.1,122807_m0033.npz,T12,12:27:04,12:28:25,0,87,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:09.1,122809_m0034.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:09.1,122809_r0034.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:28:11.1,122811_m0035.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:11.1,122811_r0035.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:28:13.1,122813_m0036.npz,T12,12:27:04,12:28:25,0,87,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:13.1,122813_r0036.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:28:15.1,122815_m0037.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:17.0,122817_m0038.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:19.1,122819_m0039.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:21.1,122821_m0040.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:23.1,122823_m0041.npz,T12,12:27:04,12:28:25,0,87,1,0,CH01-w2-r2,manual-rect-chess
CH01,12:28:23.1,122823_r0041.npz,T12,12:27:04,12:28:25,0,88,1,0,CH01-w2-r2,rect-chess
CH01,12:29:39.1,122939.npz,T62,12:29:39,12:29:57,0,13,1,0,,charuco
CH01,12:29:39.1,122939_m0001.npz,T62,12:29:39,12:29:57,0,29,1,0,,manual-rect-charuco
CH01,12:29:41.0,122941.npz,T62,12:29:39,12:29:57,0,43,1,0,CH01-w4-r1,charuco
CH01,12:29:41.0,122941_m0002.npz,T62,12:29:39,12:29:57,0,49,1,0,CH01-w4-r1,manual-rect-charuco
CH01,12:29:43.0,122943.npz,T62,12:29:39,12:29:57,0,29,1,0,CH01-w4-r1,charuco
CH01,12:29:43.0,122943_m0003.npz,T62,12:29:39,12:29:57,0,52,1,0,CH01-w4-r1,manual-rect-charuco
CH01,12:29:45.0,122945.npz,T62,12:29:39,12:29:57,0,39,1,0,CH01-w4-r1,charuco
CH01,12:29:45.0,122945_m0004.npz,T62,12:29:39,12:29:57,0,54,1,0,CH01-w4-r1,manual-rect-charuco
CH01,12:29:47.1,122947.npz,T62,12:29:39,12:29:57,0,32,1,0,CH01-w4-r1,charuco
CH01,12:29:47.1,122947_m0005.npz,T62,12:29:39,12:29:57,0,64,1,0,CH01-w4-r1,manual-rect-charuco
CH01,12:29:49.1,122949.npz,T62,12:29:39,12:29:57,0,38,1,0,CH01-w4-r1,charuco
CH01,12:29:49.1,122949_m0006.npz,T62,12:29:39,12:29:57,0,50,1,0,CH01-w4-r1,manual-rect-charuco
CH01,12:29:51.0,122951.npz,T62,12:29:39,12:29:57,0,28,1,0,CH01-w4-r1,charuco
CH01,12:29:51.0,122951_m0007.npz,T62,12:29:39,12:29:57,0,42,1,0,CH01-w4-r1,manual-rect-charuco
CH01,12:29:53.0,122953.npz,T62,12:29:39,12:29:57,0,21,1,0,CH01-w4-r1,charuco
CH01,12:29:53.0,122953_m0008.npz,T62,12:29:39,12:29:57,0,47,1,0,CH01-w4-r1,manual-rect-charuco
CH01,12:29:55.1,122955.npz,T62,12:29:39,12:29:57,0,20,1,0,CH01-w4-r1,charuco
CH01,12:29:55.1,122955_m0009.npz,T62,12:29:39,12:29:57,0,38,1,0,CH01-w4-r1,manual-rect-charuco
CH01,12:29:57.1,122957.npz,T62,12:29:39,12:29:57,1,21,1,0,CH01-w4-r1,charuco
CH01,12:29:57.1,122957_m0010.npz,T62,12:29:39,12:29:57,1,52,1,0,,manual-rect-charuco
CH01,12:30:05.0,123005_m0001.npz,T63,12:30:05,12:30:17,0,45,1,0,CH01-w5-r1,manual-rect-markers
CH01,12:30:05.0,123005_r0001.npz,T63,12:30:05,12:30:17,0,41,1,0,CH01-w5-r1,rect-markers
CH01,12:30:07.0,123007_m0002.npz,T63,12:30:05,12:30:17,0,40,1,0,CH01-w5-r1,manual-rect-markers
CH01,12:30:07.0,123007_r0002.npz,T63,12:30:05,12:30:17,0,40,1,0,CH01-w5-r1,rect-markers
CH01,12:30:09.0,123009_m0003.npz,T63,12:30:05,12:30:17,0,39,1,0,CH01-w5-r1,manual-rect-markers
CH01,12:30:09.0,123009_r0003.npz,T63,12:30:05,12:30:17,0,39,1,0,CH01-w5-r1,rect-markers
CH01,12:30:11.1,123011_m0004.npz,T63,12:30:05,12:30:17,0,41,1,0,CH01-w5-r1,manual-rect-markers
CH01,12:30:11.1,123011_r0004.npz,T63,12:30:05,12:30:17,0,41,1,0,CH01-w5-r1,rect-markers
CH01,12:30:13.0,123013_m0005.npz,T63,12:30:05,12:30:17,0,42,1,0,CH01-w5-r1,manual-rect-markers
CH01,12:30:13.0,123013_r0005.npz,T63,12:30:05,12:30:17,0,42,1,0,CH01-w5-r1,rect-markers
CH01,12:30:15.1,123015_m0006.npz,T63,12:30:05,12:30:17,0,45,1,0,CH01-w5-r1,manual-rect-markers
CH01,12:30:15.1,123015_r0006.npz,T63,12:30:05,12:30:17,0,45,1,0,CH01-w5-r1,rect-markers
CH01,12:30:17.0,123017_m0007.npz,T63,12:30:05,12:30:17,1,48,1,0,CH01-w5-r1,manual-rect-markers
CH01,12:30:17.0,123017_r0007.npz,T63,12:30:05,12:30:17,1,48,1,0,CH01-w5-r1,rect-markers
CH01,12:30:27.0,123027_m0001.npz,T64,12:30:27,12:30:39,0,88,1,0,CH01-w6-r1,manual-rect-chess
CH01,12:30:27.0,123027_r0001.npz,T64,12:30:27,12:30:39,0,88,1,0,CH01-w6-r1,rect-chess
CH01,12:30:29.1,123029_m0002.npz,T64,12:30:27,12:30:39,0,88,1,0,CH01-w6-r1,manual-rect-chess
CH01,12:30:29.1,123029_r0002.npz,T64,12:30:27,12:30:39,0,88,1,0,CH01-w6-r1,rect-chess
CH01,12:30:31.0,123031_m0003.npz,T64,12:30:27,12:30:39,0,87,1,0,CH01-w6-r1,manual-rect-chess
CH01,12:30:31.0,123031_r0003.npz,T64,12:30:27,12:30:39,0,88,1,0,CH01-w6-r1,rect-chess
CH01,12:30:33.0,123033_m0004.npz,T64,12:30:27,12:30:39,0,87,1,0,CH01-w6-r1,manual-rect-chess
CH01,12:30:33.0,123033_r0004.npz,T64,12:30:27,12:30:39,0,87,1,0,CH01-w6-r1,rect-chess
CH01,12:30:35.1,123035_m0005.npz,T64,12:30:27,12:30:39,0,87,1,0,CH01-w6-r1,manual-rect-chess
CH01,12:30:35.1,123035_r0005.npz,T64,12:30:27,12:30:39,0,87,1,0,CH01-w6-r1,rect-chess
CH01,12:30:37.1,123037_m0006.npz,T64,12:30:27,12:30:39,0,87,1,0,CH01-w6-r1,manual-rect-chess
CH01,12:30:37.1,123037_r0006.npz,T64,12:30:27,12:30:39,0,87,1,0,CH01-w6-r1,rect-chess
CH01,12:30:39.1,123039_m0007.npz,T64,12:30:27,12:30:39,1,88,1,0,CH01-w6-r1,manual-rect-chess
CH01,12:30:39.1,123039_r0007.npz,T64,12:30:27,12:30:39,1,88,1,0,CH01-w6-r1,rect-chess
CH01,12:30:45.1,123045_m0001.npz,T65,12:30:45,12:34:55,0,87,1,0,CH01-w7-r1,manual-rect-chess
CH01,12:30:45.1,123045_r0001.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r1,rect-chess
CH01,12:30:49.1,123049_m0003.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r1,manual-rect-chess
CH01,12:30:51.1,123051_m0004.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r1,manual-rect-chess
CH01,12:30:53.1,123053_m0005.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r1,manual-rect-chess
CH01,12:30:55.1,123055_m0006.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r1,manual-rect-chess
CH01,12:30:57.1,123057_m0007.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r1,manual-rect-chess
CH01,12:30:59.1,123059_m0008.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r1,manual-rect-chess
CH01,12:31:05.0,123105_m0011.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:05.0,123105_r0011.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:31:07.0,123107_m0012.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:11.1,123111_m0014.npz,T65,12:30:45,12:34:55,0,87,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:13.0,123113_m0015.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:15.0,123115_m0016.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:17.1,123117_m0017.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:19.0,123119_m0018.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:21.1,123121_m0019.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:23.1,123123_m0020.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:25.1,123125_m0021.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:27.1,123127_m0022.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:29.1,123129_m0023.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:31.1,123131_m0024.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:33.1,123133_m0025.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:33.1,123133_r0025.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:31:35.1,123135_m0026.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:37.1,123137_m0027.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:39.1,123139_m0028.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:41.1,123141_m0029.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:43.1,123143_m0030.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:45.1,123145_m0031.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:47.1,123147_m0032.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:47.1,123147_r0032.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:31:49.1,123149_m0033.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:51.1,123151_m0034.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:51.1,123151_r0034.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:31:53.1,123153_m0035.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:55.1,123155_m0036.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:55.1,123155_r0036.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:31:57.1,123157_m0037.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:31:57.1,123157_r0037.npz,T65,12:30:45,12:34:55,0,87,1,0,CH01-w7-r2,rect-chess
CH01,12:31:59.1,123159_m0038.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:01.1,123201_m0039.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:03.1,123203_m0040.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:05.1,123205_m0041.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:07.1,123207_m0042.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:07.1,123207_r0042.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:09.1,123209_m0043.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:09.1,123209_r0043.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:11.1,123211_m0044.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:13.1,123213_m0045.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:15.1,123215_m0046.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:17.1,123217_m0047.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:19.1,123219_m0048.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:19.1,123219_r0048.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:21.1,123221_m0049.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:21.1,123221_r0049.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:23.1,123223_m0050.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:25.1,123225_m0051.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:27.1,123227_m0052.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:29.1,123229_m0053.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:31.1,123231_m0054.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:31.1,123231_r0054.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:33.1,123233_m0055.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:33.1,123233_r0055.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:35.1,123235_m0056.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:35.1,123235_r0056.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:37.1,123237_m0057.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:37.1,123237_r0057.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:39.1,123239_m0058.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:41.1,123241_m0059.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:43.1,123243_m0060.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:43.1,123243_r0060.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:45.1,123245_m0061.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:45.1,123245_r0061.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:47.1,123247_m0062.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:49.1,123249_m0063.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:49.1,123249_r0063.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:51.1,123251_m0064.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:51.1,123251_r0064.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:53.2,123253_m0065.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:53.2,123253_r0065.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:55.1,123255_m0066.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:55.1,123255_r0066.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:57.1,123257_m0067.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:32:57.1,123257_r0067.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:32:59.1,123259_m0068.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:01.1,123301_m0069.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:03.1,123303_m0070.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:03.1,123303_r0070.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:05.1,123305_m0071.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:07.1,123307_m0072.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:07.1,123307_r0072.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:09.1,123309_m0073.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:09.1,123309_r0073.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:11.1,123311_m0074.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:11.1,123311_r0074.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:13.1,123313_m0075.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:15.1,123315_m0076.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:17.0,123317_m0077.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:17.0,123317_r0077.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:19.1,123319_m0078.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:21.1,123321_m0079.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:23.1,123323_m0080.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:25.1,123325_m0081.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:27.0,123327_m0082.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:29.1,123329_m0083.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:29.1,123329_r0083.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:31.1,123331_m0084.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:33.1,123333_m0085.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:35.1,123335_m0086.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
CH01,12:33:35.1,123335_r0086.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,rect-chess
CH01,12:33:37.1,123337_m0087.npz,T65,12:30:45,12:34:55,0,88,1,0,CH01-w7-r2,manual-rect-chess
